wall_clock,board_ms,seq,board_drops,pc_gaps,board_bad,board_miss,board_dspmax_us,srv_bad,free_heap,marker,event
19:48:12,688303,0,13733,13733,0,0,0,0,171748,0,
19:48:13,689307,0,13733,13733,0,0,0,0,173332,0,
19:48:14,690309,0,13733,13733,0,0,0,0,173332,0,
19:48:15,691311,0,13733,13733,0,0,0,0,173332,0,
19:48:16,692314,0,13733,13733,0,0,0,0,171748,0,
19:48:17,693316,0,13733,13733,0,0,0,0,171400,0,
19:48:18,693316,30,13733,13733,0,0,0,0,171400,30,marker
19:48:18,694317,0,13733,13733,0,0,0,0,173332,30,
19:48:19,694317,0,13733,13733,0,0,0,0,173332,0,marker
19:48:19,694317,40,13733,13733,0,0,0,0,173332,40,marker
19:48:19,695319,0,13733,13733,0,0,0,0,175264,0,
19:48:20,696320,0,13733,13733,0,0,0,0,173332,0,
19:48:21,697322,0,13733,13733,0,0,0,0,173680,0,
19:48:22,698324,0,13733,13733,0,0,0,0,175264,0,
19:48:23,699325,0,13733,13733,0,0,0,0,167344,0,
19:48:24,700333,0,13733,13733,0,0,0,0,173332,0,
19:48:25,701335,0,13733,13733,0,0,0,0,172096,0,
19:48:26,702338,0,13733,13733,0,0,0,0,173332,0,
19:48:27,703340,0,13733,13733,0,0,0,0,173332,0,
19:48:28,704342,0,13733,13733,0,0,0,0,173680,0,
19:48:29,704342,21,13733,13733,0,0,0,0,173680,21,marker
19:48:29,705343,0,13733,13733,0,0,0,0,173332,21,
19:48:30,705343,0,13733,13733,0,0,0,0,173332,0,marker
19:48:30,706344,0,13733,13733,0,0,0,0,173680,0,
19:48:31,707346,0,13733,13733,0,0,0,0,171740,0,
19:48:32,708347,0,13733,13733,0,0,0,0,171748,0,
19:48:33,709349,0,13733,13733,0,0,0,0,173680,0,
19:48:34,710351,0,13733,13733,0,0,0,0,173680,0,
19:48:35,711353,0,13733,13733,0,0,0,0,173332,0,
19:48:36,712356,0,13733,13733,0,0,0,0,173332,0,
19:48:37,713359,0,13733,13733,0,0,0,0,173332,0,
19:48:38,714361,0,13733,13733,0,0,0,0,173680,0,
19:48:39,714361,30,13733,13733,0,0,0,0,173680,30,marker
19:48:39,715363,0,13733,13733,0,0,0,0,173680,30,
19:48:40,715363,40,13733,13733,0,0,0,0,173680,40,marker
19:48:40,715363,0,13733,13733,0,0,0,0,173680,0,marker
19:48:40,716364,0,13733,13733,0,0,0,0,173680,0,
19:48:41,717366,0,13733,13733,0,0,0,0,170268,0,
19:48:42,718368,0,13733,13733,0,0,0,0,170548,0,
19:48:43,719371,0,13733,13733,0,0,0,0,173332,0,
19:48:44,720374,0,13733,13733,0,0,0,0,172096,0,
19:48:45,721377,0,13733,13733,0,0,0,0,173680,0,
19:48:46,722378,0,13733,13733,0,0,0,0,173680,0,
19:48:47,723379,0,13733,13733,0,0,0,0,175256,0,
19:48:48,724380,0,13733,13733,0,0,0,0,173332,0,
19:48:49,725382,0,13733,13733,0,0,0,0,173680,0,
19:48:50,725382,20,13733,13733,0,0,0,0,173680,20,marker
19:48:50,726384,0,13733,13733,0,0,0,0,173332,20,
19:48:51,727385,0,13733,13733,0,0,0,0,172096,0,
19:48:52,728387,0,13733,13733,0,0,0,0,175264,0,
19:48:53,729389,0,13733,13733,0,0,0,0,175264,0,
19:48:54,730391,0,13733,13733,0,0,0,0,170512,0,
19:48:55,731392,0,13733,13733,0,0,0,0,175264,0,
19:48:57,732397,0,13733,13733,0,0,0,0,173332,0,
19:48:58,733399,0,13733,13733,0,0,0,0,171748,0,
19:48:59,734401,0,13733,13733,0,0,0,0,173680,0,
19:49:00,735403,0,13733,13733,0,0,0,0,163828,0,
19:49:00,735403,30,13733,13733,0,0,0,0,163828,30,marker
19:49:01,736404,0,13733,13733,0,0,0,0,175264,30,
19:49:01,736404,40,13733,13733,0,0,0,0,175264,40,marker
19:49:02,736404,0,13733,13733,0,0,0,0,175264,0,marker
19:49:02,737406,0,13733,13733,0,0,0,0,173332,0,
19:49:03,738407,0,13733,13733,0,0,0,0,173680,0,
19:49:04,739408,0,13733,13733,0,0,0,0,173332,0,
19:49:05,740410,0,13733,13733,0,0,0,0,173332,0,
19:49:06,741411,0,13733,13733,0,0,0,0,175264,0,
19:49:07,742413,0,13733,13733,0,0,0,0,168580,0,
19:49:08,743414,0,13733,13733,0,0,0,0,171748,0,
19:49:09,744416,0,13733,13733,0,0,0,0,169468,0,
19:49:10,745418,0,13733,13733,0,0,0,0,175264,0,
19:49:11,746419,0,13733,13733,0,0,0,0,173680,0,
19:49:11,746419,20,13733,13733,0,0,0,0,173680,20,marker
19:49:12,747421,0,13733,13733,0,0,0,0,175264,20,
19:49:12,747421,0,13733,13733,0,0,0,0,175264,0,marker
19:49:13,748422,0,13733,13733,0,0,0,0,171748,0,
19:49:14,749425,0,13733,13733,0,0,0,0,173680,0,
19:49:15,750427,0,13733,13733,0,0,0,0,173332,0,
19:49:16,751428,0,13733,13733,0,0,0,0,167344,0,
19:49:17,752430,0,13733,13733,0,0,0,0,171748,0,
19:49:18,753432,0,13733,13733,0,0,0,0,172096,0,
19:49:19,754435,0,13733,13733,0,0,0,0,173332,0,
19:49:20,755437,0,13733,13733,0,0,0,0,175264,0,
19:49:21,756439,0,13733,13733,0,0,0,0,173680,0,
19:49:21,756439,30,13733,13733,0,0,0,0,173680,30,marker
19:49:22,757440,0,13733,13733,0,0,0,0,173680,30,
19:49:22,757440,0,13733,13733,0,0,0,0,173680,0,marker
19:49:22,757440,40,13733,13733,0,0,0,0,173680,40,marker
19:49:22,757440,0,13733,13733,0,0,0,0,173680,0,marker
19:49:23,758442,0,13733,13733,0,0,0,0,173332,0,
19:49:24,759444,0,13733,13733,0,0,0,0,173680,0,
19:49:25,760445,0,13733,13733,0,0,0,0,175264,0,
19:49:26,761447,0,13733,13733,0,0,0,0,175264,0,
19:49:27,762448,0,13733,13733,0,0,0,0,173680,0,
19:49:28,763450,0,13733,13733,0,0,0,0,175264,0,
19:49:29,764451,0,13733,13733,0,0,0,0,173680,0,
19:49:30,765452,0,13733,13733,0,0,0,0,171748,0,
19:49:31,766454,0,13733,13733,0,0,0,0,175264,0,
19:49:32,767455,0,13733,13733,0,0,0,0,173332,0,
19:49:32,767455,21,13733,13733,0,0,0,0,173332,21,marker
19:49:33,768456,0,13733,13733,0,0,0,0,173332,21,
19:49:33,768456,0,13733,13733,0,0,0,0,173332,0,marker
19:49:34,769458,0,13733,13733,0,0,0,0,165900,0,
19:49:35,770460,0,13733,13733,0,0,0,0,173332,0,
19:49:36,771462,0,13733,13733,0,0,0,0,173680,0,
19:49:37,772463,0,13733,13733,0,0,0,0,172096,0,
19:49:38,773465,0,13733,13733,0,0,0,0,173332,0,
19:49:39,774467,0,13733,13733,0,0,0,0,173680,0,
19:49:40,775469,0,13733,13733,0,0,0,0,173680,0,
19:49:41,776470,0,13733,13733,0,0,0,0,175264,0,
19:49:42,777472,0,13733,13733,0,0,0,0,175264,0,
19:49:42,777472,30,13733,13733,0,0,0,0,175264,30,marker
19:49:43,778473,0,13733,13733,0,0,0,0,175264,30,
19:49:43,778473,0,13733,13733,0,0,0,0,175264,0,marker
19:49:43,778473,40,13733,13733,0,0,0,0,175264,40,marker
19:49:44,779475,0,13733,13733,0,0,0,0,173680,40,
19:49:44,779475,0,13733,13733,0,0,0,0,173680,0,marker
19:49:45,780476,0,13733,13733,0,0,0,0,173680,0,
19:49:46,781478,0,13733,13733,0,0,0,0,175264,0,
19:49:47,782479,0,13733,13733,0,0,0,0,167344,0,
19:49:48,783481,0,13733,13733,0,0,0,0,175264,0,
19:49:49,784490,0,13733,13733,0,0,0,0,173332,0,
19:49:50,785492,0,13733,13733,0,0,0,0,173332,0,
19:49:51,786494,0,13733,13733,0,0,0,0,175264,0,
19:49:52,787495,0,13733,13733,0,0,0,0,173680,0,
19:49:53,788497,0,13733,13733,0,0,0,0,173332,0,
19:49:53,788497,21,13733,13733,0,0,0,0,173332,21,marker
19:49:54,789498,0,13733,13733,0,0,0,0,173332,21,
19:49:54,789498,0,13733,13733,0,0,0,0,173332,0,marker
19:49:55,790502,0,13733,13733,0,0,0,0,175264,0,
19:49:56,791504,0,13733,13733,0,0,0,0,173332,0,
19:49:57,792506,0,13733,13733,0,0,0,0,171748,0,
19:49:58,793509,0,13733,13733,0,0,0,0,173680,0,
19:49:59,794510,0,13733,13733,0,0,0,0,167344,0,
19:50:00,795515,0,13733,13733,0,0,0,0,173332,0,
19:50:01,796516,0,13733,13733,0,0,0,0,172096,0,
19:50:02,797519,0,13733,13733,0,0,0,0,173680,0,
19:50:03,798521,0,13733,13733,0,0,0,0,175264,0,
19:50:03,798521,30,13733,13733,0,0,0,0,175264,30,marker
19:50:04,799522,0,13733,13733,0,0,0,0,173332,30,
19:50:04,799522,0,13733,13733,0,0,0,0,173332,0,marker
19:50:04,799522,40,13733,13733,0,0,0,0,173332,40,marker
19:50:04,799522,0,13733,13733,0,0,0,0,173332,0,marker
19:50:05,800524,0,13733,13733,0,0,0,0,175264,0,
19:50:06,801525,0,13733,13733,0,0,0,0,171748,0,
19:50:07,802527,0,13733,13733,0,0,0,0,173332,0,
19:50:08,803528,0,13733,13733,0,0,0,0,163472,0,
19:50:09,804530,0,13733,13733,0,0,0,0,175264,0,
19:50:10,805531,0,13733,13733,0,0,0,0,175264,0,
19:50:11,806532,0,13733,13733,0,0,0,0,173332,0,
19:50:12,807535,0,13733,13733,0,0,0,0,175264,0,
19:50:13,808537,0,13733,13733,0,0,0,0,169120,0,
19:50:14,809538,0,13733,13733,0,0,0,0,171748,0,
19:50:14,809538,21,13733,13733,0,0,0,0,171748,21,marker
19:50:15,810539,0,13733,13733,0,0,0,0,173680,21,
19:50:15,810539,0,13733,13733,0,0,0,0,173680,0,marker
19:50:16,811540,0,13733,13733,0,0,0,0,173332,0,
19:50:17,812542,0,13733,13733,0,0,0,0,175264,0,
19:50:18,813544,0,13733,13733,0,0,0,0,175264,0,
19:50:19,814546,0,13733,13733,0,0,0,0,173680,0,
19:50:20,815548,0,13733,13733,0,0,0,0,175264,0,
19:50:21,816549,0,13733,13733,0,0,0,0,173680,0,
19:50:22,817550,0,13733,13733,0,0,0,0,162592,0,
19:50:23,818567,0,13733,13733,0,0,0,0,173332,0,
19:50:24,819568,0,13733,13733,0,0,0,0,173332,0,
19:50:24,819568,30,13733,13733,0,0,0,0,173332,30,marker
19:50:25,819568,0,13733,13733,0,0,0,0,173332,0,marker
19:50:25,820570,0,13733,13733,0,0,0,0,173332,0,
19:50:25,820570,40,13733,13733,0,0,0,0,173332,40,marker
19:50:25,820570,0,13733,13733,0,0,0,0,173332,0,marker
19:50:26,821573,0,13733,13733,0,0,0,0,169816,0,
19:50:27,822574,0,13733,13733,0,0,0,0,175264,0,
19:50:28,823575,0,13733,13733,0,0,0,0,171748,0,
19:50:29,824577,0,13733,13733,0,0,0,0,173680,0,
19:50:30,825579,0,13733,13733,0,0,0,0,173680,0,
19:50:31,826580,0,13733,13733,0,0,0,0,173332,0,
19:50:32,827582,0,13733,13733,0,0,0,0,175264,0,
19:50:33,828614,0,13733,13733,0,0,0,0,166648,0,
19:50:34,829617,0,13733,13733,0,0,0,0,175264,0,
19:50:35,830619,0,13733,13733,0,0,0,0,173680,0,
19:50:36,831621,0,13733,13733,0,0,0,0,175264,0,
19:50:37,832623,0,13733,13733,0,0,0,0,173680,0,
19:50:38,833625,0,13733,13733,0,0,0,0,175264,0,
19:50:39,834627,0,13733,13733,0,0,0,0,175264,0,
19:50:40,835629,0,13733,13733,0,0,0,0,171748,0,
19:50:41,836631,0,13733,13733,0,0,0,0,173332,0,
19:50:42,837634,0,13733,13733,0,0,0,0,175264,0,
19:50:43,838636,0,13733,13733,0,0,0,0,173680,0,
19:50:44,839638,0,13733,13733,0,0,0,0,175264,0,
19:50:45,840639,0,13733,13733,0,0,0,0,173680,0,
19:50:46,841640,0,13733,13733,0,0,0,0,173332,0,
19:50:47,842641,0,13733,13733,0,0,0,0,172096,0,
